,company,sector,inventory,cogs,sales,date,avg_inventory,company_name
1446,HON,Industrials,4447000000,11826000000,16123000000,2015-06-30,4477000000.0,Honeywell
1447,HON,Industrials,4441000000,17686000000,24213000000,2015-09-30,4444000000.0,Honeywell
1448,HON,Industrials,4420000000,23889000000,32398000000,2015-12-31,4430500000.0,Honeywell
1449,HON,Industrials,4743000000,5213000000,7364000000,2016-03-31,4581500000.0,Honeywell
1450,HON,Industrials,4678000000,10754000000,15162000000,2016-06-30,4710500000.0,Honeywell
1451,HON,Industrials,4587000000,16126000000,22735000000,2016-09-30,4632500000.0,Honeywell
1452,HON,Industrials,4366000000,21775000000,30695000000,2016-12-31,4476500000.0,Honeywell
1453,HON,Industrials,4652000000,5349000000,7619000000,2017-03-31,4509000000.0,Honeywell
1454,HON,Industrials,4651000000,10951000000,15654000000,2017-06-30,4651500000.0,Honeywell
1455,HON,Industrials,4751000000,16545000000,23398000000,2017-09-30,4701000000.0,Honeywell
1456,HON,Industrials,4613000000,22170000000,31362000000,2017-12-31,4682000000.0,Honeywell
1457,HON,Industrials,4766000000,5237000000,7540000000,2018-03-31,4689500000.0,Honeywell
1458,HON,Industrials,4792000000,10897000000,15619000000,2018-06-30,4779000000.0,Honeywell
1459,HON,Industrials,5061000000,16545000000,23671000000,2018-09-30,4926500000.0,Honeywell
1460,HON,Industrials,4326000000,22659000000,32317000000,2018-12-31,4693500000.0,Honeywell
1461,HON,Industrials,4548000000,5905000000,8234000000,2019-03-31,4437000000.0,Honeywell
1462,HON,Industrials,4600000000,12107000000,16937000000,2019-06-30,4574000000.0,Honeywell
1463,HWM,Industrials,3238000000,22803000000,29280000000,2008-12-31,3919000000.0,Howmet Aerospace
1464,HWM,Industrials,2493000000,11250000000,14243000000,2009-06-30,2865500000.0,Howmet Aerospace
1465,HWM,Industrials,2516000000,16898000000,21213000000,2009-09-30,2504500000.0,Howmet Aerospace
1466,HWM,Industrials,2328000000,22175000000,26901000000,2009-12-31,2422000000.0,Howmet Aerospace
1467,HWM,Industrials,2394000000,4143000000,4147000000,2010-03-31,2361000000.0,Howmet Aerospace
1468,HWM,Industrials,2391000000,8109000000,8391000000,2010-06-30,2392500000.0,Howmet Aerospace
1469,HWM,Industrials,2435000000,11997000000,13006000000,2010-09-30,2413000000.0,Howmet Aerospace
1470,HWM,Industrials,2562000000,16902000000,18439000000,2010-12-31,2498500000.0,Howmet Aerospace
1471,HWM,Industrials,2995000000,4013000000,4887000000,2011-03-31,2778500000.0,Howmet Aerospace
1472,HWM,Industrials,3201000000,8223000000,10074000000,2011-06-30,3098000000.0,Howmet Aerospace
1473,HWM,Industrials,3172000000,12636000000,15361000000,2011-09-30,3186500000.0,Howmet Aerospace
1474,HWM,Industrials,2899000000,17174000000,21013000000,2011-12-31,3035500000.0,Howmet Aerospace
1475,HWM,Industrials,3097000000,4715000000,5958000000,2012-03-31,2998000000.0,Howmet Aerospace
1476,HWM,Industrials,3051000000,9962000000,12543000000,2012-06-30,3074000000.0,Howmet Aerospace
1477,HWM,Industrials,2973000000,15252000000,18962000000,2012-09-30,3012000000.0,Howmet Aerospace
1478,HWM,Industrials,2825000000,20480000000,24951000000,2012-12-31,2899000000.0,Howmet Aerospace
1479,HWM,Industrials,2982000000,5098000000,6006000000,2013-03-31,2903500000.0,Howmet Aerospace
1480,HWM,Industrials,2905000000,10252000000,11969000000,2013-06-30,2943500000.0,Howmet Aerospace
1481,HWM,Industrials,2893000000,15518000000,17802000000,2013-09-30,2899000000.0,Howmet Aerospace
1482,HWM,Industrials,2705000000,20486000000,23700000000,2013-12-31,2799000000.0,Howmet Aerospace
1483,HWM,Industrials,3067000000,4847000000,5833000000,2014-03-31,2886000000.0,Howmet Aerospace
1484,HWM,Industrials,3227000000,9780000000,11682000000,2014-06-30,3147000000.0,Howmet Aerospace
1485,HWM,Industrials,3138000000,14578000000,17447000000,2014-09-30,3182500000.0,Howmet Aerospace
1486,HWM,Industrials,3082000000,19286000000,23032000000,2014-12-31,3110000000.0,Howmet Aerospace
1487,HWM,Industrials,3173000000,4495000000,5454000000,2015-03-31,3127500000.0,Howmet Aerospace
1488,HWM,Industrials,3160000000,9260000000,11290000000,2015-06-30,3166500000.0,Howmet Aerospace
1489,HWM,Industrials,3559000000,14164000000,17529000000,2015-09-30,3359500000.0,Howmet Aerospace
1490,HWM,Industrials,3442000000,19137000000,23906000000,2015-12-31,3500500000.0,Howmet Aerospace
1491,HWM,Industrials,3549000000,4443000000,5819000000,2016-03-31,3495500000.0,Howmet Aerospace
1492,HPQ,Information Technology,7879000000,63435000000,84229000000,2008-10-31,5714000000.0,HP Inc.
1493,HPQ,Information Technology,5850000000,51091000000,67866000000,2009-07-31,6864500000.0,HP Inc.
1494,HPQ,Information Technology,6128000000,69342000000,91697000000,2009-10-31,5989000000.0,HP Inc.
1495,HPQ,Information Technology,6630000000,14168000000,18629000000,2010-01-31,6379000000.0,HP Inc.
1496,HPQ,Information Technology,6436000000,27529000000,36047000000,2010-04-30,6533000000.0,HP Inc.
1497,HPQ,Information Technology,7206000000,41127000000,53740000000,2010-07-31,6821000000.0,HP Inc.
1498,HPQ,Information Technology,6466000000,56503000000,74051000000,2010-10-31,6836000000.0,HP Inc.
1499,HPQ,Information Technology,6747000000,16347000000,21003000000,2011-01-31,6606500000.0,HP Inc.
1500,HPQ,Information Technology,6778000000,32206000000,41573000000,2011-04-30,6762500000.0,HP Inc.
1501,HPQ,Information Technology,7427000000,47936000000,62120000000,2011-07-31,7102500000.0,HP Inc.
1502,HPQ,Information Technology,7490000000,65064000000,84799000000,2011-10-31,7458500000.0,HP Inc.
1503,HPQ,Information Technology,7271000000,16798000000,22194000000,2012-01-31,7380500000.0,HP Inc.
1504,HPQ,Information Technology,7306000000,32617000000,43249000000,2012-04-30,7288500000.0,HP Inc.
1505,HPQ,Information Technology,7292000000,48286000000,63661000000,2012-07-31,7299000000.0,HP Inc.
1506,HPQ,Information Technology,6317000000,65167000000,84757000000,2012-10-31,6804500000.0,HP Inc.
1507,HPQ,Information Technology,6374000000,15049000000,19511000000,2013-01-31,6345500000.0,HP Inc.
1508,HPQ,Information Technology,5999000000,30230000000,39473000000,2013-04-30,6186500000.0,HP Inc.
1509,HPQ,Information Technology,6540000000,44754000000,58526000000,2013-07-31,6269500000.0,HP Inc.
1510,HPQ,Information Technology,6046000000,59468000000,77887000000,2013-10-31,6293000000.0,HP Inc.
1511,HPQ,Information Technology,6004000000,14031000000,18270000000,2014-01-31,6025000000.0,HP Inc.
1512,HPQ,Information Technology,5840000000,27272000000,35728000000,2014-04-30,5922000000.0,HP Inc.
1513,HPQ,Information Technology,6249000000,40669000000,53103000000,2014-07-31,6044500000.0,HP Inc.
1514,HPQ,Information Technology,6415000000,55632000000,72398000000,2014-10-31,6332000000.0,HP Inc.
1515,HPQ,Information Technology,6575000000,14525000000,18770000000,2015-01-31,6495000000.0,HP Inc.
1516,HPQ,Information Technology,6227000000,27989000000,36522000000,2015-04-30,6401000000.0,HP Inc.
1517,HPQ,Information Technology,6700000000,41902000000,54712000000,2015-07-31,6463500000.0,HP Inc.
1518,HPQ,Information Technology,6485000000,56469000000,73726000000,2015-10-31,6592500000.0,HP Inc.
1519,HPQ,Information Technology,4052000000,10851000000,13356000000,2016-01-31,5268500000.0,HP Inc.
1520,HPQ,Information Technology,3547000000,27145000000,35180000000,2016-04-30,3799500000.0,HP Inc.
1521,HPQ,Information Technology,3961000000,40035000000,51940000000,2016-07-31,3754000000.0,HP Inc.
1522,HPQ,Information Technology,4484000000,53081000000,69032000000,2016-10-31,4222500000.0,HP Inc.
1523,HPQ,Information Technology,4555000000,9626000000,11732000000,2017-01-31,4519500000.0,HP Inc.
1524,HII,Industrials,293000000,4415000000,5046000000,2010-12-31,2424000000.0,Huntington Ingalls Industries
1525,HII,Industrials,389000000,2572000000,2886000000,2011-06-30,341000000.0,Huntington Ingalls Industries
1526,IBM,Information Technology,2701000000,16552000000,42202000000,2008-12-31,1545000000.0,IBM
1527,IBM,Information Technology,2691000000,7899000000,20263000000,2009-06-30,2696000000.0,IBM
1528,IBM,Information Technology,2546000000,11687000000,30156000000,2009-09-30,2618500000.0,IBM
1529,IBM,Information Technology,2494000000,15776000000,42156000000,2009-12-31,2520000000.0,IBM
1530,IBM,Information Technology,2524000000,2902000000,7949000000,2010-03-31,2509000000.0,IBM
1531,IBM,Information Technology,2595000000,6123000000,17147000000,2010-06-30,2559500000.0,IBM
1532,IBM,Information Technology,2629000000,9527000000,26363000000,2010-09-30,2612000000.0,IBM
1533,IBM,Information Technology,2450000000,13606000000,38300000000,2010-12-31,2539500000.0,IBM
1534,IBM,Information Technology,2549000000,3224000000,8508000000,2011-03-31,2499500000.0,IBM
1535,IBM,Information Technology,2573000000,6537000000,17857000000,2011-06-30,2561000000.0,IBM
1536,IBM,Information Technology,2663000000,10049000000,27413000000,2011-09-30,2618000000.0,IBM
1537,IBM,Information Technology,2595000000,14374000000,40736000000,2011-12-31,2629000000.0,IBM
1538,IBM,Information Technology,2754000000,3390000000,9387000000,2012-03-31,2674500000.0,IBM
1539,IBM,Information Technology,2758000000,7088000000,20281000000,2012-06-30,2756000000.0,IBM
1540,IBM,Information Technology,2586000000,10657000000,30612000000,2012-09-30,2672000000.0,IBM
1541,IBM,Information Technology,2287000000,14973000000,44063000000,2012-12-31,2436500000.0,IBM
1542,IBM,Information Technology,2421000000,3325000000,9356000000,2013-03-31,2354000000.0,IBM
1543,IBM,Information Technology,2389000000,6761000000,19782000000,2013-06-30,2405000000.0,IBM
1544,IBM,Information Technology,2492000000,10003000000,29424000000,2013-09-30,2440500000.0,IBM
1545,IBM,Information Technology,2310000000,12260000000,41381000000,2013-12-31,2401000000.0,IBM
1546,IBM,Information Technology,2456000000,2931000000,8629000000,2014-03-31,2383000000.0,IBM
1547,IBM,Information Technology,2338000000,6133000000,18748000000,2014-06-30,2397000000.0,IBM
1548,IBM,Information Technology,2356000000,7881000000,26665000000,2014-09-30,2347000000.0,IBM
1549,IBM,Information Technology,2103000000,11009000000,38666000000,2014-12-31,2229500000.0,IBM
1550,IBM,Information Technology,1970000000,2229000000,7736000000,2015-03-31,2036500000.0,IBM
1551,IBM,Information Technology,1912000000,4872000000,17146000000,2015-06-30,1941000000.0,IBM
1552,IBM,Information Technology,1613000000,7269000000,25180000000,2015-09-30,1762500000.0,IBM
1553,IBM,Information Technology,1551000000,9312000000,35063000000,2015-12-31,1582000000.0,IBM
1554,IBM,Information Technology,1690000000,1625000000,6757000000,2016-03-31,1620500000.0,IBM
1555,IBM,Information Technology,1685000000,3351000000,14489000000,2016-06-30,1687500000.0,IBM
1556,IBM,Information Technology,1729000000,4895000000,20990000000,2016-09-30,1707000000.0,IBM
1557,IBM,Information Technology,1553000000,6920000000,29967000000,2016-12-31,1641000000.0,IBM
1558,IBM,Information Technology,1609000000,1378000000,5879000000,2017-03-31,1581000000.0,IBM
1559,IBM,Information Technology,1604000000,2960000000,12671000000,2017-06-30,1606500000.0,IBM
1560,IBM,Information Technology,1711000000,4496000000,18542000000,2017-09-30,1657500000.0,IBM
1561,IBM,Information Technology,1583000000,6559000000,26942000000,2017-12-31,1647000000.0,IBM
1562,IBM,Information Technology,1753000000,1551000000,5404000000,2018-03-31,1668000000.0,IBM
1563,IBM,Information Technology,1742000000,3234000000,11727000000,2018-06-30,1747500000.0,IBM
1564,IBM,Information Technology,1893000000,4839000000,17744000000,2018-09-30,1817500000.0,IBM
1565,IBM,Information Technology,1682000000,7256000000,26715000000,2018-12-31,1787500000.0,IBM
1566,IDXX,Health Care,110425000,270163000,693320000,2009-12-31,896212500.0,Idexx Laboratories
1567,IDXX,Health Care,122032000,130571000,331961000,2010-06-30,116228500.0,Idexx Laboratories
1568,IDXX,Health Care,131555000,202114000,503488000,2010-09-30,126793500.0,Idexx Laboratories
1569,IDXX,Health Care,127885000,281043000,687010000,2010-12-31,129720000.0,Idexx Laboratories
1570,IDXX,Health Care,127054000,68634000,176761000,2011-03-31,127469500.0,Idexx Laboratories
1571,IDXX,Health Care,133934000,140697000,356574000,2011-06-30,130494000.0,Idexx Laboratories
1572,IDXX,Health Care,137143000,207773000,529871000,2011-09-30,135538500.0,Idexx Laboratories
1573,IDXX,Health Care,133099000,285936000,718107000,2011-12-31,135121000.0,Idexx Laboratories
1574,IDXX,Health Care,141104000,73705000,188385000,2012-03-31,137101500.0,Idexx Laboratories
1575,IDXX,Health Care,143703000,151162000,391887000,2012-06-30,142403500.0,Idexx Laboratories
1576,IDXX,Health Care,147474000,227993000,583221000,2012-09-30,145588500.0,Idexx Laboratories
1577,IDXX,Health Care,140946000,309795000,782654000,2012-12-31,144210000.0,Idexx Laboratories
1578,IDXX,Health Care,148242000,75212000,204167000,2013-03-31,144594000.0,Idexx Laboratories
1579,IDXX,Health Care,140938000,153682000,416388000,2013-06-30,144590000.0,Idexx Laboratories
1580,IDXX,Health Care,145987000,226420000,613288000,2013-09-30,143462500.0,Idexx Laboratories
1581,IDXX,Health Care,133427000,305910000,816992000,2013-12-31,139707000.0,Idexx Laboratories
1582,IDXX,Health Care,141134000,74150000,205768000,2014-03-31,137280500.0,Idexx Laboratories
1583,IDXX,Health Care,145400000,153993000,423089000,2014-06-30,143267000.0,Idexx Laboratories
1584,IDXX,Health Care,156007000,230514000,629782000,2014-09-30,150703500.0,Idexx Laboratories
1585,IDXX,Health Care,160342000,318685000,854531000,2014-12-31,158174500.0,Idexx Laboratories
1586,IDXX,Health Care,173370000,78042000,219392000,2015-03-31,166856000.0,Idexx Laboratories
1587,IDXX,Health Care,184500000,164998000,456907000,2015-06-30,178935000.0,Idexx Laboratories
1588,IDXX,Health Care,192405000,249782000,690573000,2015-09-30,188452500.0,Idexx Laboratories
1589,IDXX,Health Care,188833000,335046000,899412000,2015-12-31,190619000.0,Idexx Laboratories
1590,IDXX,Health Care,183759000,83370000,232104000,2016-03-31,186296000.0,Idexx Laboratories
1591,IDXX,Health Care,175688000,174573000,483313000,2016-06-30,179723500.0,Idexx Laboratories
1592,IDXX,Health Care,168468000,266758000,730063000,2016-09-30,172078000.0,Idexx Laboratories
1593,IDXX,Health Care,158034000,360208000,974933000,2016-12-31,163251000.0,Idexx Laboratories
1594,IDXX,Health Care,172183000,97631000,249065000,2017-03-31,165108500.0,Idexx Laboratories
1595,IDXX,Health Care,169693000,206541000,533952000,2017-06-30,170938000.0,Idexx Laboratories
1596,IDXX,Health Care,176749000,310450000,800273000,2017-09-30,173221000.0,Idexx Laboratories
1597,IDXX,Health Care,164318000,416810000,1070973000,2017-12-31,170533500.0,Idexx Laboratories
1598,IDXX,Health Care,163184000,103027000,271965000,2018-01-01,163751000.0,Idexx Laboratories
1599,IDXX,Health Care,179039000,213357000,576056000,2018-03-31,171111500.0,Idexx Laboratories
1600,IDXX,Health Care,176487000,323205000,867087000,2018-06-30,177763000.0,Idexx Laboratories
1601,IDXX,Health Care,179684000,446449000,1176115000,2018-09-30,178085500.0,Idexx Laboratories
1602,INCY,Health Care,188000,11000,2012000,2012-06-30,89936000.0,Incyte
1603,INCY,Health Care,190000,27000,19279000,2012-09-30,189000.0,Incyte
1604,INCY,Health Care,278000,58000,49006000,2012-12-31,234000.0,Incyte
1605,INCY,Health Care,189000,157000,92700000,2013-03-31,233500.0,Incyte
1606,INCY,Health Care,133000,150000,136001000,2013-06-30,161000.0,Incyte
1607,INCY,Health Care,359000,308000,48289000,2013-09-30,246000.0,Incyte
1608,INCY,Health Care,406000,463000,102388000,2013-12-31,382500.0,Incyte
1609,INCY,Health Care,347000,630000,162589000,2014-03-31,376500.0,Incyte
1610,INCY,Health Care,269000,168000,235443000,2014-06-30,308000.0,Incyte
1611,INCY,Health Care,402000,355000,69651000,2014-09-30,335500.0,Incyte
1612,INCY,Health Care,358000,576000,153676000,2014-12-31,380000.0,Incyte
1613,INCY,Health Care,2414000,3004000,251513000,2015-03-31,1386000.0,Incyte
1614,INCY,Health Care,1897000,2974000,357562000,2015-06-30,2155500.0,Incyte
1615,INCY,Health Care,2428000,9229000,115330000,2015-09-30,2162500.0,Incyte
1616,INCY,Health Care,1783000,17268000,257736000,2015-12-31,2105500.0,Incyte
1617,INCY,Health Care,1309000,26972000,418994000,2016-03-31,1546000.0,Incyte
1618,INCY,Health Care,6124000,6005000,601015000,2016-06-30,3716500.0,Incyte
1619,INCY,Health Care,4078000,18372000,183267000,2016-09-30,5101000.0,Incyte
1620,INCY,Health Care,4106000,38577000,395383000,2016-12-31,4092000.0,Incyte
1621,INCY,Health Care,3961000,58187000,632006000,2017-03-31,4033500.0,Incyte
1622,INCY,Health Care,2930000,14824000,882404000,2017-06-30,3445500.0,Incyte
1623,INCY,Health Care,3261000,35084000,264807000,2017-09-30,3095500.0,Incyte
1624,INCY,Health Care,6482000,57120000,556474000,2017-12-31,4871500.0,Incyte
1625,INCY,Health Care,4632000,79479000,878503000,2018-03-31,5557000.0,Incyte
1626,IFF,Materials,444977000,1418441000,2389372000,2009-12-31,224804500.0,International Flavors & Fragrances
1627,IFF,Materials,454608000,677912000,1127891000,2010-06-30,449792500.0,International Flavors & Fragrances
1628,IFF,Materials,503991000,1041692000,1740525000,2010-09-30,479299500.0,International Flavors & Fragrances
1629,IFF,Materials,531675000,1391913000,2326158000,2010-12-31,517833000.0,International Flavors & Fragrances
1630,IFF,Materials,559550000,383702000,653909000,2011-03-31,545612500.0,International Flavors & Fragrances
1631,IFF,Materials,568162000,764501000,1319710000,2011-06-30,563856000.0,International Flavors & Fragrances
1632,IFF,Materials,534765000,1152737000,1992993000,2011-09-30,551463500.0,International Flavors & Fragrances
1633,IFF,Materials,544439000,1530260000,2622862000,2011-12-31,539602000.0,International Flavors & Fragrances
1634,IFF,Materials,555017000,416811000,714271000,2012-03-31,549728000.0,International Flavors & Fragrances
1635,IFF,Materials,539267000,847977000,1429860000,2012-06-30,547142000.0,International Flavors & Fragrances
1636,IFF,Materials,547676000,1283377000,2143635000,2012-09-30,543471500.0,International Flavors & Fragrances
1637,IFF,Materials,540658000,1683362000,2788018000,2012-12-31,544167000.0,International Flavors & Fragrances
1638,IFF,Materials,515786000,425217000,710616000,2013-03-31,528222000.0,International Flavors & Fragrances
1639,IFF,Materials,512784000,844991000,1431933000,2013-06-30,514285000.0,International Flavors & Fragrances
1640,IFF,Materials,520707000,1252422000,2140888000,2013-09-30,516745500.0,International Flavors & Fragrances
1641,IFF,Materials,533806000,1645912000,2821446000,2013-12-31,527256500.0,International Flavors & Fragrances
1642,IFF,Materials,552116000,416476000,727836000,2014-03-31,542961000.0,International Flavors & Fragrances
1643,IFF,Materials,554871000,840125000,1485471000,2014-06-30,553493500.0,International Flavors & Fragrances
1644,IFF,Materials,556302000,1256977000,2227727000,2014-09-30,555586500.0,International Flavors & Fragrances
1645,IFF,Materials,568729000,1668691000,2952896000,2014-12-31,562515500.0,International Flavors & Fragrances
1646,IFF,Materials,536465000,428812000,770224000,2015-03-31,552597000.0,International Flavors & Fragrances
1647,IFF,Materials,561715000,864579000,1558638000,2015-06-30,549090000.0,International Flavors & Fragrances
1648,IFF,Materials,589463000,1298281000,2332451000,2015-09-30,575589000.0,International Flavors & Fragrances
1649,IFF,Materials,589019000,1726383000,3088533000,2015-12-31,589241000.0,International Flavors & Fragrances
1650,IFF,Materials,600696000,428630000,774907000,2016-03-31,594857500.0,International Flavors & Fragrances
1651,IFF,Materials,584489000,851131000,1542448000,2016-06-30,592592500.0,International Flavors & Fragrances
1652,IFF,Materials,585185000,1269097000,2307540000,2016-09-30,584837000.0,International Flavors & Fragrances
1653,IFF,Materials,592017000,1671590000,3023189000,2016-12-31,588601000.0,International Flavors & Fragrances
1654,IFF,Materials,604251000,423103000,783312000,2017-03-31,598134000.0,International Flavors & Fragrances
1655,IFF,Materials,623762000,850940000,1576789000,2017-06-30,614006500.0,International Flavors & Fragrances
1656,IFF,Materials,619516000,1281673000,2353790000,2017-09-30,621639000.0,International Flavors & Fragrances
1657,IFF,Materials,649448000,1720787000,3116350000,2017-12-31,634482000.0,International Flavors & Fragrances
1658,IFF,Materials,687817000,465210000,828293000,2018-03-31,668632500.0,International Flavors & Fragrances
1659,IFF,Materials,695192000,935088000,1671154000,2018-06-30,691504500.0,International Flavors & Fragrances
1660,IFF,Materials,719508000,1427630000,2544094000,2018-09-30,707350000.0,International Flavors & Fragrances
1661,IFF,Materials,1078537000,1926256000,3398719000,2018-12-31,899022500.0,International Flavors & Fragrances
1662,IFF,Materials,1114488000,525119000,930928000,2019-03-31,1096512500.0,International Flavors & Fragrances
1663,IFF,Materials,1163653000,1046419000,1850944000,2019-06-30,1139070500.0,International Flavors & Fragrances
1664,IFF,Materials,1126389000,1553300000,2758492000,2019-09-30,1145021000.0,International Flavors & Fragrances
1665,IFF,Materials,1123068000,2294832000,3977539000,2019-12-31,1124728500.0,International Flavors & Fragrances
1666,IFF,Materials,1075913000,766143000,1297402000,2020-03-31,1099490500.0,International Flavors & Fragrances
1667,ISRG,Health Care,63460000,145654000,516089000,2008-12-31,569686500.0,Intuitive Surgical
1668,ISRG,Health Care,59247000,94888000,350731000,2009-06-30,61353500.0,Intuitive Surgical
1669,ISRG,Health Care,56646000,148405000,552998000,2009-09-30,57946500.0,Intuitive Surgical
1670,ISRG,Health Care,57600000,200074000,748325000,2009-12-31,57123000.0,Intuitive Surgical
1671,ISRG,Health Care,68500000,45300000,149100000,2010-03-31,63050000.0,Intuitive Surgical
1672,ISRG,Health Care,74000000,100808000,368396000,2010-06-30,71250000.0,Intuitive Surgical
1673,ISRG,Health Care,85000000,166144000,604677000,2010-09-30,79500000.0,Intuitive Surgical
1674,ISRG,Health Care,86800000,237562000,879901000,2010-12-31,85900000.0,Intuitive Surgical
1675,ISRG,Health Care,93300000,68000000,278000000,2011-03-31,90050000.0,Intuitive Surgical
1676,ISRG,Health Care,100100000,140700000,573300000,2011-06-30,96700000.0,Intuitive Surgical
1677,ISRG,Health Care,108600000,213500000,860400000,2011-09-30,104350000.0,Intuitive Surgical
1678,ISRG,Health Care,112100000,297300000,1189100000,2011-12-31,110350000.0,Intuitive Surgical
1679,ISRG,Health Care,118800000,84800000,324500000,2012-03-31,115450000.0,Intuitive Surgical
1680,ISRG,Health Care,119400000,178300000,682600000,2012-06-30,119100000.0,Intuitive Surgical
1681,ISRG,Health Care,125800000,274500000,1057500000,2012-09-30,122600000.0,Intuitive Surgical
1682,ISRG,Health Care,121500000,382300000,1478900000,2012-12-31,123650000.0,Intuitive Surgical
1683,ISRG,Health Care,135500000,111700000,414400000,2013-03-31,128500000.0,Intuitive Surgical
1684,ISRG,Health Care,169300000,234600000,867500000,2013-06-30,152400000.0,Intuitive Surgical
1685,ISRG,Health Care,200100000,353900000,1317500000,2013-09-30,184700000.0,Intuitive Surgical
1686,ISRG,Health Care,179600000,495300000,1836200000,2013-12-31,189850000.0,Intuitive Surgical
1687,ISRG,Health Care,185500000,146300000,517000000,2014-03-31,182550000.0,Intuitive Surgical
1688,ISRG,Health Care,202400000,287200000,997400000,2014-06-30,193950000.0,Intuitive Surgical
1689,ISRG,Health Care,198900000,399200000,1395000000,2014-09-30,200650000.0,Intuitive Surgical
1690,ISRG,Health Care,181700000,543400000,1867800000,2014-12-31,190300000.0,Intuitive Surgical
1691,ISRG,Health Care,202400000,113800000,360800000,2015-03-31,192050000.0,Intuitive Surgical
1692,ISRG,Health Care,201300000,247300000,766400000,2015-06-30,201850000.0,Intuitive Surgical
1693,ISRG,Health Care,194000000,397600000,1208000000,2015-09-30,197650000.0,Intuitive Surgical
1694,ISRG,Health Care,167900000,569900000,1702700000,2015-12-31,180950000.0,Intuitive Surgical
1695,ISRG,Health Care,163000000,153500000,418200000,2016-03-31,165450000.0,Intuitive Surgical
1696,ISRG,Health Care,169200000,313600000,891000000,2016-06-30,166100000.0,Intuitive Surgical
1697,ISRG,Health Care,183500000,468900000,1363300000,2016-09-30,176350000.0,Intuitive Surgical
1698,ISRG,Health Care,182300000,647200000,1919600000,2016-12-31,182900000.0,Intuitive Surgical
1699,ISRG,Health Care,213500000,151600000,470000000,2017-03-31,197900000.0,Intuitive Surgical
1700,ISRG,Health Care,214200000,317400000,1012000000,2017-06-30,213850000.0,Intuitive Surgical
1701,ISRG,Health Care,225200000,475800000,1565200000,2017-09-30,219700000.0,Intuitive Surgical
1702,ISRG,Health Care,241200000,663300000,2187400000,2017-12-31,233200000.0,Intuitive Surgical
1703,ISRG,Health Care,283600000,163800000,534000000,2018-03-31,262400000.0,Intuitive Surgical
1704,ISRG,Health Care,331500000,348100000,1148200000,2018-06-30,307550000.0,Intuitive Surgical
1705,ISRG,Health Care,370100000,543100000,1807500000,2018-09-30,350800000.0,Intuitive Surgical
1706,ISRG,Health Care,409000000,754900000,2547100000,2018-12-31,389550000.0,Intuitive Surgical
1707,ISRG,Health Care,468300000,201500000,694800000,2019-03-31,438650000.0,Intuitive Surgical
1708,ISRG,Health Care,512800000,429600000,1448300000,2019-06-30,490550000.0,Intuitive Surgical
1709,JNJ,Health Care,5052000000,17751000000,61095000000,2008-12-28,2782400000.0,Johnson & Johnson
1710,JNJ,Health Care,5472000000,9365000000,32644000000,2009-06-28,5262000000.0,Johnson & Johnson
1711,JNJ,Health Care,5568000000,14139000000,48565000000,2009-09-27,5520000000.0,Johnson & Johnson
1712,JNJ,Health Care,5180000000,18511000000,63747000000,2010-01-03,5374000000.0,Johnson & Johnson
1713,JNJ,Health Care,5308000000,4251000000,15026000000,2010-04-04,5244000000.0,Johnson & Johnson
1714,JNJ,Health Care,5071000000,8701000000,30265000000,2010-07-04,5189500000.0,Johnson & Johnson
1715,JNJ,Health Care,5409000000,13135000000,45346000000,2010-10-03,5240000000.0,Johnson & Johnson
1716,JNJ,Health Care,5378000000,18447000000,61897000000,2011-01-02,5393500000.0,Johnson & Johnson
1717,JNJ,Health Care,6200000000,4528000000,15631000000,2011-04-03,5789000000.0,Johnson & Johnson
1718,JNJ,Health Care,6413000000,9158000000,30961000000,2011-07-03,6306500000.0,Johnson & Johnson
1719,JNJ,Health Care,6428000000,13752000000,45943000000,2011-10-02,6420500000.0,Johnson & Johnson
1720,JNJ,Health Care,6285000000,18792000000,61587000000,2012-01-01,6356500000.0,Johnson & Johnson
1721,JNJ,Health Care,6800000000,4778000000,16173000000,2012-04-01,6542500000.0,Johnson & Johnson
1722,JNJ,Health Care,7697000000,9950000000,32770000000,2012-07-01,7248500000.0,Johnson & Johnson
1723,JNJ,Health Care,7809000000,15022000000,48775000000,2012-09-30,7753000000.0,Johnson & Johnson
1724,JNJ,Health Care,7495000000,20360000000,65030000000,2012-12-30,7652000000.0,Johnson & Johnson
1725,JNJ,Health Care,7691000000,4915000000,16139000000,2013-03-31,7593000000.0,Johnson & Johnson
1726,JNJ,Health Care,7822000000,10058000000,32614000000,2013-06-30,7756500000.0,Johnson & Johnson
1727,JNJ,Health Care,8124000000,15655000000,49666000000,2013-09-29,7973000000.0,Johnson & Johnson
1728,JNJ,Health Care,7878000000,21658000000,67224000000,2013-12-29,8001000000.0,Johnson & Johnson
1729,JNJ,Health Care,8009000000,5554000000,17505000000,2014-03-30,7943500000.0,Johnson & Johnson
1730,JNJ,Health Care,8155000000,11043000000,35382000000,2014-06-29,8082000000.0,Johnson & Johnson
1731,JNJ,Health Care,8419000000,16387000000,52957000000,2014-09-28,8287000000.0,Johnson & Johnson
1732,JNJ,Health Care,8184000000,22342000000,71312000000,2014-12-28,8301500000.0,Johnson & Johnson
1733,JNJ,Health Care,8085000000,5455000000,18115000000,2015-03-29,8134500000.0,Johnson & Johnson
1734,JNJ,Health Care,8298000000,11494000000,37610000000,2015-06-28,8191500000.0,Johnson & Johnson
