company,date,price,return,company_name
ALGN,2010-06-30,14.869999885559082,-19.838600080488316,Align Technology
ALGN,2010-09-30,19.579999923706055,24.055158613378968,Align Technology
ALGN,2010-12-31,19.540000915527344,-0.20470320524358815,Align Technology
ALGN,2011-03-31,20.479999542236328,4.589837147068318,Align Technology
ALGN,2011-06-30,22.799999237060547,10.175437598494065,Align Technology
ALGN,2011-09-30,15.170000076293945,-50.296632316369916,Align Technology
ALGN,2011-12-31,23.729999542236328,36.0724805354787,Align Technology
ALGN,2012-03-31,27.549999237060547,13.865698005847909,Align Technology
AMD,2009-12-26,9.90999984741211,-178.00201474528717,Advanced Micro Devices
AMD,2010-06-26,8.09000015258789,-22.496905568561992,Advanced Micro Devices
AMD,2010-09-25,6.840000152587891,-18.274853393491032,Advanced Micro Devices
AMD,2010-12-25,8.039999961853027,14.925370832819823,Advanced Micro Devices
AMD,2011-04-02,8.359999656677246,3.8277477029395643,Advanced Micro Devices
AMD,2011-07-02,7.110000133514404,-17.58086497454085,Advanced Micro Devices
AMD,2011-10-01,5.079999923706055,-39.96063465149398,Advanced Micro Devices
AMD,2011-12-31,5.400000095367432,5.925929000184642,Advanced Micro Devices
AMD,2012-03-31,8.020000457763672,32.66833183107837,Advanced Micro Devices
AMD,2012-06-30,5.730000019073486,-39.965103509030484,Advanced Micro Devices
AMD,2012-09-29,3.369999885559082,-70.02967993047517,Advanced Micro Devices
AMD,2012-12-29,2.2799999713897705,-47.80701437925474,Advanced Micro Devices
AMD,2013-03-30,2.549999952316284,10.588234744132448,Advanced Micro Devices
AMD,2013-06-29,4.079999923706055,37.5,Advanced Micro Devices
AMD,2013-09-28,3.859999895095825,-5.699482761378882,Advanced Micro Devices
AMD,2013-12-28,3.7799999713897705,-2.116400114062477,Advanced Micro Devices
AMD,2014-03-29,3.880000114440918,2.5773231984957508,Advanced Micro Devices
AMD,2014-06-28,4.110000133514404,5.596107338245181,Advanced Micro Devices
AMD,2014-09-27,3.5999999046325684,-14.166673399784123,Advanced Micro Devices
AMD,2014-12-27,2.6500000953674316,-35.849048116106424,Advanced Micro Devices
AMD,2015-03-28,2.7200000286102295,2.573526930386246,Advanced Micro Devices
AMD,2015-06-27,2.4700000286102295,-10.121457372640801,Advanced Micro Devices
AMD,2015-09-26,1.7100000381469727,-44.44444289526593,Advanced Micro Devices
AMD,2015-12-26,2.9200000762939453,41.43835638808273,Advanced Micro Devices
AMD,2016-03-26,2.7899999618530273,-4.659502373418533,Advanced Micro Devices
AMD,2016-06-25,4.880000114440918,42.82787097490332,Advanced Micro Devices
AMD,2016-09-24,6.550000190734863,25.496183628455487,Advanced Micro Devices
AMD,2016-12-31,11.34000015258789,42.239858001764716,Advanced Micro Devices
AMD,2017-04-01,14.550000190734863,22.06185564307438,Advanced Micro Devices
AMD,2017-07-01,12.479999542236328,-16.586544266231645,Advanced Micro Devices
AMD,2017-09-30,12.75,2.1176506491268383,Advanced Micro Devices
AMD,2017-12-30,10.279999732971191,-24.027240575763255,Advanced Micro Devices
AMD,2018-03-31,10.050000190734863,-2.288552615634432,Advanced Micro Devices
AMD,2018-06-30,14.989999771118164,32.955301239573046,Advanced Micro Devices
AMD,2018-09-29,30.889999389648438,51.472968380370155,Advanced Micro Devices
AMD,2018-12-29,17.81999969482422,-73.34455622140314,Advanced Micro Devices
AMD,2019-03-30,25.520000457763672,30.172416241461963,Advanced Micro Devices
AMGN,2008-12-31,39.061439514160156,34.66702513994032,Amgen
AMGN,2009-06-30,35.808021545410156,-9.085723891849648,Amgen
AMGN,2009-09-30,40.7388916015625,12.103594040745147,Amgen
AMGN,2009-12-31,38.263309478759766,-6.469858871399891,Amgen
AMGN,2010-03-31,40.47509765625,5.464565388512902,Amgen
AMGN,2010-06-30,35.57805252075195,-13.764230441342173,Amgen
AMGN,2010-09-30,37.275779724121094,4.554504871350938,Amgen
AMGN,2010-12-31,37.13373565673828,-0.3825202740059825,Amgen
AMGN,2011-03-31,36.152984619140625,-2.712780280603481,Amgen
AMGN,2011-06-30,39.467281341552734,8.39758050150438,Amgen
AMGN,2011-09-30,37.37714385986328,-5.59202032537833,Amgen
AMGN,2011-12-31,43.8821907043457,14.823888096904469,Amgen
AMGN,2012-03-31,46.70143508911133,6.036740368655065,Amgen
AMGN,2012-06-30,50.35176467895508,7.249655723326484,Amgen
AMGN,2012-09-30,58.46677017211914,13.879688358488867,Amgen
AMGN,2012-12-31,60.04436111450195,2.6273756820801473,Amgen
AMGN,2013-03-31,71.79432678222656,16.366147848096315,Amgen
AMGN,2013-06-30,69.4030990600586,-3.4454192313497387,Amgen
AMGN,2013-09-30,79.07550811767578,12.231864565730321,Amgen
AMGN,2013-12-31,80.93777465820312,2.300862049137894,Amgen
AMGN,2014-03-31,87.95355224609375,7.976684748627892,Amgen
AMGN,2014-06-30,84.87284088134766,-3.629796449317553,Amgen
AMGN,2014-09-30,101.19647979736328,16.130639078258675,Amgen
AMGN,2014-12-31,115.20134735107422,12.156860901141489,Amgen
AMGN,2015-03-31,116.2184066772461,0.8751275768186906,Amgen
AMGN,2015-06-30,112.16641235351562,-3.6124845563926673,Amgen
ANET,2014-06-30,3.8993749618530273,-2776.522864582709,Arista Networks
ANET,2014-09-30,5.520625114440918,29.367148085223267,Arista Networks
ANET,2014-12-31,3.797499895095825,-45.375253902452364,Arista Networks
ANET,2015-03-31,4.408124923706055,13.852262337811814,Arista Networks
ANET,2015-06-30,5.108749866485596,13.71421504458025,Arista Networks
ANET,2015-09-30,3.8243749141693115,-33.5839184478926,Arista Networks
ANET,2015-12-31,4.864999771118164,21.390028898391435,Arista Networks
ANET,2016-03-31,3.9437499046325684,-23.359743613646483,Arista Networks
ANET,2016-06-30,4.023749828338623,1.9881932803731506,Arista Networks
ANET,2016-09-30,5.317500114440918,24.330047169887457,Arista Networks
ANET,2016-12-31,6.04812479019165,12.080185199478676,Arista Networks
ANET,2017-03-31,8.266875267028809,26.839046255921044,Arista Networks
ANET,2017-06-30,9.3618745803833,11.696368114660856,Arista Networks
ANET,2017-09-30,11.850625038146973,21.001005852032478,Arista Networks
ANET,2017-12-31,14.723750114440918,19.513541414126628,Arista Networks
ANET,2018-03-31,15.956250190734863,7.724246370927471,Arista Networks
ANET,2018-06-30,16.093124389648438,0.8505135211756374,Arista Networks
AOS,2009-12-31,5.598758697509766,-187.4409357346726,A. O. Smith
AOS,2010-06-30,6.270125865936279,10.707395398134684,A. O. Smith
AOS,2010-09-30,7.561187744140625,17.07485545779267,A. O. Smith
AOS,2010-12-31,7.488354206085205,-0.9726241047229544,A. O. Smith
AOS,2011-03-31,8.747713088989258,14.39643561800406,A. O. Smith
AOS,2011-06-30,8.372414588928223,-4.482559912373835,A. O. Smith
AOS,2011-09-30,6.363213539123535,-31.575257335799446,A. O. Smith
AOS,2011-12-31,8.005034446716309,20.509854373784158,A. O. Smith
AOS,2012-03-31,9.003277778625488,11.087554515746369,A. O. Smith
AOS,2012-06-30,9.825482368469238,8.368083713449739,A. O. Smith
AOS,2012-09-30,11.61059856414795,15.374885160450921,A. O. Smith
AOS,2012-12-31,12.769083976745605,9.072580419295777,A. O. Smith
AOS,2013-03-31,14.937447547912598,14.516292453659565,A. O. Smith
AOS,2013-06-30,14.779897689819336,-1.0659739424433563,A. O. Smith
AOS,2013-09-30,18.46788787841797,19.96974539199206,A. O. Smith
AOS,2013-12-31,22.09125328063965,16.4018100566396,A. O. Smith
AOS,2014-03-31,18.90941047668457,-16.82676891423089,A. O. Smith
AOS,2014-06-30,20.43720054626465,7.47553494971852,A. O. Smith
AOS,2014-09-30,19.54951286315918,-4.540715102821336,A. O. Smith
AOS,2014-12-31,23.391294479370117,16.423980381244764,A. O. Smith
AOS,2015-03-31,27.312177658081055,14.355805779371227,A. O. Smith
AOS,2015-06-30,30.027421951293945,9.042548832920653,A. O. Smith
AOS,2015-09-30,27.268394470214844,-10.11804154473699,A. O. Smith
AOS,2015-12-31,32.127994537353516,15.12574979271947,A. O. Smith
AOS,2016-03-31,32.11522674560547,-0.039756193687139306,A. O. Smith
AOS,2016-06-30,37.19282531738281,13.652091575318495,A. O. Smith
AOS,2016-09-30,41.8081169128418,11.039223806899923,A. O. Smith
AOS,2016-12-31,40.1834602355957,-4.043098000323338,A. O. Smith
AOS,2017-03-31,43.54170227050781,7.712702673057305,A. O. Smith
AOS,2017-06-30,48.069374084472656,9.419036341118845,A. O. Smith
AOS,2017-09-30,50.84612274169922,5.461082394291067,A. O. Smith
AOS,2017-12-31,52.55236053466797,3.246738634781537,A. O. Smith
AOS,2018-03-31,54.6806640625,3.8922415525154928,A. O. Smith
AOS,2018-06-30,51.009300231933594,-7.1974401018503,A. O. Smith
AOS,2018-09-30,46.165306091308594,-10.49271531102653,A. O. Smith
AOS,2018-12-31,37.1289176940918,-24.337871821819164,A. O. Smith
AOS,2019-03-31,46.57741928100586,20.28558415808824,A. O. Smith
APH,2008-12-31,2.620943307876587,-1677.124256790642,Amphenol
APH,2009-06-30,3.4619011878967285,24.29179327706531,Amphenol
APH,2009-09-30,4.124380588531494,16.06251863557152,Amphenol
APH,2009-12-31,5.056507587432861,18.434205482416743,Amphenol
APH,2010-03-31,4.621191024780273,-9.420007965874689,Amphenol
APH,2010-06-30,4.304025173187256,-7.369051964864486,Amphenol
APH,2010-09-30,5.368635177612305,19.830179723602175,Amphenol
APH,2010-12-31,5.786778926849365,7.225846269968371,Amphenol
APH,2011-03-31,5.964889049530029,2.9859754507034335,Amphenol
APH,2011-06-30,5.922750949859619,-0.7114616168591203,Amphenol
APH,2011-09-30,4.474067211151123,-32.37957031798294,Amphenol
APH,2011-12-31,4.982722759246826,10.208385508741209,Amphenol
APH,2012-03-31,6.57344388961792,24.199204512621982,Amphenol
APH,2012-06-30,6.051629543304443,-8.622708025655914,Amphenol
APH,2012-09-30,6.498983383178711,6.883443355650846,Amphenol
APH,2012-12-31,7.153561115264893,9.150375897249086,Amphenol
APH,2013-03-31,8.265538215637207,13.453172332669325,Amphenol
APH,2013-06-30,8.641495704650879,4.350606675778713,Amphenol
APH,2013-09-30,8.602293968200684,-0.45571258777145723,Amphenol
APH,2013-12-31,9.937174797058105,13.43320265688204,Amphenol
APH,2014-03-31,10.2350492477417,2.9103372487369117,Amphenol
APH,2014-06-30,10.78089714050293,5.06310268660783,Amphenol
APH,2014-09-30,11.201698303222656,3.75658361195699,Amphenol
APH,2014-12-31,12.10059928894043,7.428565844167247,Amphenol
APH,2015-03-31,13.280705451965332,8.885869559363396,Amphenol
APH,2015-06-30,13.092999458312988,-1.4336363050344871,Amphenol
APH,2015-09-30,11.540812492370605,-13.449546701919832,Amphenol
APH,2015-12-31,11.859428405761719,2.6866042990429344,Amphenol
APH,2016-03-31,13.161955833435059,9.896154068262065,Amphenol
APH,2016-06-30,13.080946922302246,-0.6192893497235821,Amphenol
APH,2016-09-30,14.845796585083008,11.88787447454369,Amphenol
APH,2016-12-31,15.40298843383789,3.6174269113311923,Amphenol
APH,2017-03-31,16.34935188293457,5.788385104638261,Amphenol
APH,2017-06-30,16.993925094604492,3.7929625326792302,Amphenol
APH,2017-09-30,19.5299072265625,12.985121242710438,Amphenol
APH,2017-12-31,20.302284240722656,3.8043847923816854,Amphenol
APH,2018-03-31,19.957361221313477,-1.7282997265230582,Amphenol
APH,2018-06-30,20.24476432800293,1.4196416517030621,Amphenol
APH,2018-09-30,21.892562866210938,7.52675028628661,Amphenol
APH,2018-12-31,18.91683006286621,-15.730610220927543,Amphenol
APTV,2011-12-31,16.499853134155273,-14.648475407988393,Aptiv
APTV,2012-03-31,24.20591163635254,31.83544011052356,Aptiv
APTV,2012-06-30,19.533246994018555,-23.92159707889242,Aptiv
APTV,2012-09-30,23.74629783630371,17.74192706302276,Aptiv
APTV,2012-12-31,29.29986572265625,18.954243473062125,Aptiv
APTV,2013-03-31,34.14572525024414,14.191701866262873,Aptiv
APTV,2013-06-30,39.12955856323242,12.736748115710345,Aptiv
APTV,2013-09-30,45.232025146484375,13.491473272507815,Aptiv
APTV,2013-12-31,46.69990539550781,3.143218892183531,Aptiv
APTV,2014-03-31,52.909793853759766,11.736746651131922,Aptiv
APTV,2014-06-30,53.79712677001953,1.6494057759870278,Aptiv
APTV,2014-09-30,48.18168640136719,-11.65471943400678,Aptiv
APTV,2014-12-31,57.32398223876953,15.948466035249028,Aptiv
APTV,2015-03-31,63.059696197509766,9.095689171694326,Aptiv
APTV,2015-06-30,67.4883041381836,6.562037670417927,Aptiv
APTV,2015-09-30,60.501373291015625,-11.548383891321553,Aptiv
APTV,2015-12-31,68.41658020019531,11.569135560442835,Aptiv
APTV,2016-03-31,60.16710662841797,-13.710936147760469,Aptiv
APTV,2016-06-30,50.41357421875,-19.347036112429418,Aptiv
APTV,2016-09-30,57.688533782958984,12.610754836618824,Aptiv
APTV,2016-12-31,54.714996337890625,-5.434593153777035,Aptiv
APTV,2017-03-31,65.6581039428711,16.66680416860961,Aptiv
APTV,2017-06-30,71.73593139648438,8.472500928469358,Aptiv
APTV,2017-09-30,80.78550720214844,11.201979314209709,Aptiv
APTV,2017-12-31,83.33454132080078,3.0587966025272766,Aptiv
APTV,2018-03-31,83.66374969482422,0.3934898629624817,Aptiv
APTV,2018-06-30,90.4346694946289,7.487084143329374,Aptiv
APTV,2018-09-30,82.80551147460938,-9.213345686970193,Aptiv
APTV,2018-12-31,60.76680374145508,-36.26767638943548,Aptiv
APTV,2019-03-31,78.67326354980469,22.7605402399683,Aptiv
APTV,2019-06-30,80.22093963623047,1.929266963767648,Aptiv
AXON,2010-12-31,4.699999809265137,-1606.8285721648429,Axon Enterprise
AXON,2011-06-30,4.550000190734863,-3.296694774556641,Axon Enterprise
AXON,2011-09-30,4.309999942779541,-5.568451302589691,Axon Enterprise
AXON,2011-12-31,5.119999885559082,15.820311736024435,Axon Enterprise
AXON,2012-03-31,4.340000152587891,-17.972343445796582,Axon Enterprise
AXON,2012-06-30,5.239999771118164,17.175565989351607,Axon Enterprise
AXON,2012-09-30,6.039999961853027,13.24503635409675,Axon Enterprise
AXON,2012-12-31,8.9399995803833,32.43847600276886,Axon Enterprise
AXON,2013-03-31,7.949999809265137,-12.452827608428274,Axon Enterprise
AXON,2013-06-30,8.520000457763672,6.690148097106427,Axon Enterprise
AXON,2013-09-30,14.880000114440918,42.74193284786953,Axon Enterprise
AXON,2013-12-31,15.880000114440918,6.297229173761922,Axon Enterprise
AXON,2014-03-31,18.290000915527344,13.176602954898975,Axon Enterprise
AXON,2014-06-30,13.300000190734863,-37.518801903992824,Axon Enterprise
AXON,2014-09-30,15.4399995803833,13.86010005056821,Axon Enterprise
AXON,2014-12-31,26.479999542236328,41.691843476975606,Axon Enterprise
AXON,2015-03-31,24.110000610351562,-9.829941401441578,Axon Enterprise
AXON,2015-06-30,33.310001373291016,27.619334685216483,Axon Enterprise
AXON,2015-09-30,22.030000686645508,-51.2029066503089,Axon Enterprise
AXON,2015-12-31,17.290000915527344,-27.41468779716137,Axon Enterprise
AXON,2016-03-31,19.6299991607666,11.920521371779188,Axon Enterprise
AXON,2016-06-30,24.8799991607666,21.101286885406136,Axon Enterprise
AXON,2016-09-30,28.610000610351562,13.037404299234396,Axon Enterprise
AXON,2016-12-31,24.239999771118164,-18.02805643769119,Axon Enterprise
AXON,2017-03-31,22.790000915527344,-6.362434389385668,Axon Enterprise
AXON,2017-06-30,25.139999389648438,9.347647299819432,Axon Enterprise
AXON,2017-09-30,22.670000076293945,-10.895453484966568,Axon Enterprise
AXON,2017-12-31,26.5,14.452829900777564,Axon Enterprise
AXON,2018-03-31,39.310001373291016,32.58713031232481,Axon Enterprise
AXON,2018-06-30,63.18000030517578,37.780941463416404,Axon Enterprise
AXON,2018-09-30,68.43000030517578,7.672073617692078,Axon Enterprise
AXON,2018-12-31,43.75,-56.411429268973215,Axon Enterprise
AXON,2019-03-31,54.40999984741211,19.591986541641443,Axon Enterprise
BF-B,2010-04-30,11.585484504699707,-369.63939941692064,Brown–Forman
BF-B,2010-07-31,12.653739929199219,8.442211002254378,Brown–Forman
BF-B,2010-10-31,12.236029624938965,-3.4137732341616287,Brown–Forman
BF-B,2011-01-31,13.610139846801758,10.096224119149626,Brown–Forman
BF-B,2011-04-30,14.810091972351074,8.102259781975048,Brown–Forman
BF-B,2011-07-31,15.2302827835083,2.7589166736432422,Brown–Forman
BF-B,2011-10-31,15.541838645935059,2.0046267981828825,Brown–Forman
BF-B,2012-01-31,16.964126586914062,8.384091769723888,Brown–Forman
BF-B,2012-04-30,18.11549186706543,6.355694278688551,Brown–Forman
BF-B,2012-07-31,19.70975112915039,8.088682863819008,Brown–Forman
BF-B,2012-10-31,20.315935134887695,2.9837858888234514,Brown–Forman
BF-B,2013-01-31,20.593727111816406,1.348915499464483,Brown–Forman
BF-B,2013-04-30,22.524274826049805,8.570965010605708,Brown–Forman
BF-B,2013-07-31,23.25261878967285,3.13230939796994,Brown–Forman
BF-B,2013-10-31,23.492761611938477,1.0221992043012516,Brown–Forman
BF-B,2014-01-31,24.883014678955078,5.587156881727898,Brown–Forman
BF-B,2014-04-30,29.093650817871094,14.47269772114535,Brown–Forman
BF-B,2014-07-31,28.18633460998535,-3.2189932477574237,Brown–Forman
BF-B,2014-10-31,30.239948272705078,6.791062088467068,Brown–Forman
BF-B,2015-01-31,29.095823287963867,-3.9322653750598757,Brown–Forman
BF-B,2015-04-30,29.643938064575195,1.848994473734685,Brown–Forman
BF-B,2015-07-31,35.73615646362305,17.047771786116147,Brown–Forman
BF-B,2015-10-31,35.115318298339844,-1.7679981141237575,Brown–Forman
BF-B,2016-01-31,32.46478271484375,-8.164341054665982,Brown–Forman
BF-B,2016-04-30,32.07166290283203,-1.2257543776347344,Brown–Forman
BF-B,2016-07-31,32.808868408203125,2.2469702282897757,Brown–Forman
BF-B,2016-10-31,30.95724868774414,-5.98121538233478,Brown–Forman
BF-B,2017-01-31,30.694746017456055,-0.8552039171094659,Brown–Forman
BF-B,2017-04-30,31.97241973876953,3.9961746147232593,Brown–Forman
BF-B,2017-07-31,33.49580383300781,4.547984881428912,Brown–Forman
BF-B,2017-10-31,38.79512023925781,13.659749921041566,Brown–Forman
BF-B,2018-01-31,47.301170349121094,17.982747672164802,Brown–Forman
BF-B,2018-04-30,48.85771179199219,3.1858664390545854,Brown–Forman
BF-B,2018-07-31,46.5303955078125,-5.0017118031780505,Brown–Forman
BF-B,2018-10-31,40.63691329956055,-14.502780181179967,Brown–Forman
BF-B,2019-01-31,41.582855224609375,2.2748363957677564,Brown–Forman
BF-B,2019-04-30,47.05625534057617,11.631610030063602,Brown–Forman
BIIB,2008-12-31,47.630001068115234,1.2045889453551637,Biogen
BIIB,2009-06-30,45.150001525878906,-5.4928005723651,Biogen
BIIB,2009-09-30,50.52000045776367,10.629451471153995,Biogen
BIIB,2009-12-31,53.5,5.570092602310893,Biogen
BIIB,2010-03-31,57.38999938964844,6.778183361246184,Biogen
BIIB,2010-06-30,47.45000076293945,-20.948363470781146,Biogen
BIIB,2010-12-31,67.05000305175781,29.231918563357194,Biogen
BIIB,2011-06-30,106.91999816894531,37.28955836137271,Biogen
BIIB,2011-09-30,93.1500015258789,-14.782604849706663,Biogen
BIIB,2011-12-31,110.05000305175781,15.356657026107158,Biogen
BIIB,2012-03-31,126.0,12.658727736700149,Biogen
BIIB,2012-06-30,144.3800048828125,12.730298006106052,Biogen
BIIB,2012-09-30,149.2100067138672,3.2370495367089878,Biogen
BIIB,2012-12-31,146.3699951171875,-1.940296298026042,Biogen
BIIB,2013-03-31,192.6199951171875,24.011006734717284,Biogen
BIIB,2013-06-30,215.1999969482422,10.492566055419326,Biogen
BIIB,2013-09-30,240.75999450683594,10.616380686895232,Biogen
BIIB,2013-12-31,279.57000732421875,13.882037343288633,Biogen
BIIB,2014-03-31,305.8699951171875,8.598420313470918,Biogen
BIIB,2014-06-30,315.30999755859375,2.9938798371440867,Biogen
BIIB,2014-09-30,330.80999755859375,4.685469034911682,Biogen
BIIB,2014-12-31,339.45001220703125,2.5452980815236907,Biogen
BIIB,2015-03-31,422.239990234375,19.607327572499486,Biogen
BIIB,2015-06-30,403.94000244140625,-4.530372749013207,Biogen
BIIB,2015-09-30,291.80999755859375,-38.42568994240763,Biogen
BKR,2016-12-31,35.3072509765625,-726.4874480097636,Baker Hughes
BKR,2017-09-30,28.869295120239258,-22.30035693462365,Baker Hughes
BKR,2017-12-31,25.087692260742188,-15.073538132539245,Baker Hughes
BKR,2018-03-31,22.141944885253906,-13.303923348892855,Baker Hughes
BKR,2018-06-30,26.4687442779541,16.34682532447903,Baker Hughes
BKR,2018-09-30,27.250988006591797,2.8705151110428613,Baker Hughes
BKR,2018-12-31,17.454551696777344,-56.12539628630612,Baker Hughes
BKR,2019-03-31,22.67737579345703,23.030989759346838,Baker Hughes
BMY,2008-12-31,12.478816986083984,-81.7269683395965,Bristol Myers Squibb
BMY,2009-06-30,11.057222366333008,-12.85670643722824,Bristol Myers Squibb
BMY,2009-09-30,12.62144660949707,12.393383195766594,Bristol Myers Squibb
BMY,2009-12-31,14.32886028289795,11.915907055348592,Bristol Myers Squibb
BMY,2010-03-31,15.333438873291016,6.551554407947719,Bristol Myers Squibb
BMY,2010-06-30,14.506242752075195,-5.7023457786647445,Bristol Myers Squibb
BMY,2010-09-30,15.951172828674316,9.058456654683539,Bristol Myers Squibb
BMY,2010-12-31,15.580487251281738,-2.379165499859983,Bristol Myers Squibb
BMY,2011-03-31,15.94318675994873,2.274949883784455,Bristol Myers Squibb
BMY,2011-06-30,17.673269271850586,9.78926131486875,Bristol Myers Squibb
BMY,2011-09-30,19.150102615356445,7.711882140629306,Bristol Myers Squibb
BMY,2011-12-31,21.724761962890625,11.851266089507035,Bristol Myers Squibb
BMY,2012-03-31,21.0102481842041,-3.400786951311257,Bristol Myers Squibb
BMY,2012-06-30,22.606605529785156,7.061464152492007,Bristol Myers Squibb
BMY,2012-09-30,21.42523956298828,-5.513898518258174,Bristol Myers Squibb
BMY,2012-12-31,20.898136138916016,-2.52225088672241,Bristol Myers Squibb
BMY,2013-03-31,26.699573516845703,21.728576953745556,Bristol Myers Squibb
BMY,2013-06-30,29.21361541748047,8.605719849144196,Bristol Myers Squibb
BMY,2013-09-30,30.4910831451416,4.189643646243122,Bristol Myers Squibb
BMY,2013-12-31,35.518062591552734,14.153304205299474,Bristol Myers Squibb
BMY,2014-03-31,34.716129302978516,-2.3099732161252664,Bristol Myers Squibb
BMY,2014-06-30,32.643898010253906,-6.3479897286583,Bristol Myers Squibb
BMY,2014-09-30,34.69810104370117,5.920217451842858,Bristol Myers Squibb
BMY,2014-12-31,40.554500579833984,14.440812862691125,Bristol Myers Squibb
BMY,2015-03-31,44.312461853027344,8.480596915733361,Bristol Myers Squibb
CAG,2008-08-24,9.033501625061035,-390.53471945025467,Conagra Brands
CAG,2008-11-23,6.013093948364258,-50.23050866382054,Conagra Brands
CAG,2009-02-22,6.541413307189941,8.076532302965564,Conagra Brands
CAG,2009-05-31,7.848626136779785,16.655307652686595,Conagra Brands
CAG,2009-08-30,8.640410423278809,9.163734680540351,Conagra Brands
CAG,2009-11-29,9.543188095092773,9.459916988099442,Conagra Brands
CAG,2010-02-28,10.616180419921875,10.10714100916719,Conagra Brands
CAG,2010-05-30,10.581246376037598,-0.33015055734255794,Conagra Brands
CAG,2010-08-29,9.593003273010254,-10.301707139074457,Conagra Brands
CAG,2010-11-28,9.63779067993164,0.46470615941727833,Conagra Brands
CAG,2011-02-27,10.355229377746582,6.928274320573904,Conagra Brands
CAG,2011-05-29,11.381596565246582,9.017778671175064,Conagra Brands
CAG,2011-08-28,10.963628768920898,-3.8123125575951287,Conagra Brands
CAG,2011-11-27,11.087697982788086,1.1189808205435026,Conagra Brands
CAG,2012-02-26,12.536900520324707,11.55949618637547,Conagra Brands
CAG,2012-05-27,11.904658317565918,-5.3108807148701125,Conagra Brands
CAG,2012-08-26,11.835369110107422,-0.5854418802986298,Conagra Brands
CAG,2012-11-25,13.651881217956543,13.305947208651602,Conagra Brands
CAG,2013-02-24,16.425458908081055,16.885845964157248,Conagra Brands
CAG,2013-05-26,16.9565372467041,3.1319975941802287,Conagra Brands
CAG,2013-08-25,17.22492790222168,1.558152562618047,Conagra Brands
CAG,2013-11-24,16.172035217285156,-6.510576255802116,Conagra Brands
CAG,2014-02-23,14.21187686920166,-13.792396079164781,Conagra Brands
CAG,2014-05-25,15.890875816345215,10.565804972288257,Conagra Brands
CAG,2014-08-24,16.1413516998291,1.5517652309536052,Conagra Brands
CAG,2014-11-23,18.12827491760254,10.960354621741404,Conagra Brands
CAG,2015-02-22,17.74387550354004,-2.166377993273281,Conagra Brands
